dog_id,age,weight,sex,kind,color,neuter,thumnail,profile,careAddr,careNum,special,find_place,find_date,end_date
N444568202000921,2020(년생),1.00(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/20200909130988_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909130988.jpg,충청남도 당진시 고대면 연동로 30-6 (고대면) ,041-356-8210,3개월 순함,당진시 신평면 동산절길 48-22,20200909,20200918
N444558202000051,2019(년생),3(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091009633_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091009633.jpeg,충청남도 계룡시 엄사면 천마로 12 ,010-5408-8461,포메라니안을 닮은 믹스견,충청남도 계룡시 엄사면 도곡리 165,20200909,20200921
N444558202000050,2019(년생),15(Kg),M,진도견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091009272_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091009272.jpeg,충청남도 계룡시 엄사면 천마로 12 ,010-5408-8461,흰색의 진도견,충남 계룡시 장안로 104,20200909,20200921
N444457202000562,2015(년생),4.8(Kg),M,믹스견,얼굴 흰색 회색 검정,N,http://www.animal.go.kr/files/shelter/2020/07/20200909100985_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909100985.png,충청남도 부여군 부여읍 성왕로 190-1 (부여읍) 세종동물병원,041-837-8275,동남리 일대 떠돌아 다니는 유기견 신고 ,성왕로161번길 21-8,20200909,20200918
N444457202000557,2015(년생),15(Kg),F,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091009694_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091009694.png,충청남도 부여군 부여읍 성왕로 190-1 (부여읍) 세종동물병원,041-837-8275,올가미에 걸려있는 강아지 구조,충화면 현대리 629,20200909,20200918
N444454202000589,2020(년생),20(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091809724_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091809724.jpeg,충청남도 논산시 시민로210번길 9 (내동/ 논산시청) ,041-746-6109,흰색 진도견,은진면 와야리 250 근처,20200909,20200921
N444454202000587,2020(년생),4(Kg),F,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091809862_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091809862.jpeg,충청남도 논산시 시민로210번길 9 (내동/ 논산시청) ,041-746-6109,겁많음  공격적,연무읍 마산리 284-17 근처,20200909,20200921
N444454202000586,2020(년생),4(Kg),F,믹스견,연갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091809190_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091809190.jpeg,충청남도 논산시 시민로210번길 9 (내동/ 논산시청) ,041-746-6109,겁많음 ,연무읍 마산리 284-17 근처,20200909,20200921
N444454202000585,2020(년생),4(Kg),M,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091709131_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709131.jpeg,충청남도 논산시 시민로210번길 9 (내동/ 논산시청) ,041-746-6109,겁 많음 , 연무읍 마산리 284-17 근처,20200909,20200921
N444454202000584,2020(년생),3(Kg),M,믹스견,흰색갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091709490[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709490[1].jpeg,충청남도 논산시 시민로210번길 9 (내동/ 논산시청) ,041-746-6109,6형제입소,연무읍 마산리 284-17,20200909,20200921
N444454202000583,2020(년생),3(Kg),F,믹스견,연갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091709548_s[1].jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709548.jpeg,충청남도 논산시 시민로210번길 9 (내동/ 논산시청) ,041-746-6109,6형제 입소,연무읍 마산리 284-17 근처,20200909,20200921
N444454202000582,2020(년생),3(Kg),M,믹스견,흰색갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091709234_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709234.jpeg,충청남도 논산시 시민로210번길 9 (내동/ 논산시청) ,041-746-6109,6형제 입소,연무읍 마산리 284-17,20200909,20200921
N444454202000581,2020(년생),3(Kg),M,믹스견,연갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091709975_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709975.jpeg,충청남도 논산시 시민로210번길 9 (내동/ 논산시청) ,041-746-6109,6형제 입소,연무읍 마산리 284-17,20200909,20200921
N444454202000580,2020(년생),3(Kg),M,믹스견,흰색갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091709300_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709300.jpeg,충청남도 논산시 시민로210번길 9 (내동/ 논산시청) ,041-746-6109,6형제 입소,연무읍 마산리 284-17,20200909,20200921
N444451202000473,2018(년생),4.00(Kg),F,믹스견,검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009090909416_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090909416.jpg,충청남도 보령시 녹문3길 7 (내항동) ,010-5427-7210,검정색,신흑동 국민은행대천연수원 앞,20200909,20200921
N444451202000471,2017(년생),7.00(Kg),M,비글,검정 갈색 흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009090909776_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090909776.jpg,충청남도 보령시 녹문3길 7 (내항동) ,010-5427-7210,검정/갈색/흰색,죽정동 죽성교차로 옆 주택,20200909,20200921
N443571202001844,2016(년생),5(Kg),M,말티즈,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091309982_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309982.jpg,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면) ,043-201-2298,미용이 되어있고 순한아이 부정교합이 있음,청원경찰서문화파출소,20200909,20200921
N443446202000224,2020(년생),6(Kg),M,믹스견,갈색  흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091109504_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109504.jpg,충청북도 증평군 도안면 입장길 239 (도안면) ,010-3169-1151,관리상태 양호하고 온순한 편 ,청안면 장암4리 (청안면산업팀),20200909,20200923
N443444202000226,2015(년생),3.6(Kg),M,믹스견,흰색  검은색,N,http://www.animal.go.kr/files/shelter/2020/07/20200909170967_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909170967.jpg,충청북도 영동군 영동읍 계산로 54 (영동읍/ 최종주동물병원) ,043-744-4209,목줄 미착용  피부병 심함  관리상태 불량,영동읍 부용4길 48-36,20200909,20200921
N443444202000225,2015(년생),15(Kg),M,믹스견,크림색,N,http://www.animal.go.kr/files/shelter/2020/07/202009090809990_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090809990.jpg,충청북도 영동군 영동읍 계산로 54 (영동읍/ 최종주동물병원) ,043-744-4209,목줄 미착용,양강면 묵정리 농기구센터 앞,20200909,20200921
N442435202000274,2016(년생),7(Kg),M,비글,갈색 검정 흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091309562_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309562.jpg,강원도 양양군 손양면 동막골길 115-35 (손양면) ,033-670-2278,목줄착용,서면 용천리 정족사 인근,20200909,20200921
N442435202000273,2020(년생),1(Kg),F,믹스견,검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091309334_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309334.jpg,강원도 양양군 손양면 동막골길 115-35 (손양면) ,033-670-2278,유기견 어미가 새끼만 낳고 사라짐,손양면 송평길 14-6,20200909,20200921
N442434202000219,2020(년생),5(Kg),F,믹스견,황색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091609535_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091609535.jpg,강원도 고성군 간성읍 간성북로 87 (간성읍) 죽왕면 가진리 480번지(도로명주소 미등록),033-680-3723,암컷과 수컷,강원도 고성군 토성면 용암2리,20200909,20200921
N442419202000846,2016(년생),11(Kg),M,발바리,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091609236_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091609236.jpg,강원도 원주시 호저면 칠봉로 110-6 ,033-731-1119,경계  목줄,정원농원앞,20200909,20200921
N442419202000845,2017(년생),17(Kg),F,진도견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091609912_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091609912.jpg,강원도 원주시 호저면 칠봉로 110-6 ,033-731-1119,빨간목줄,정원농원앞,20200909,20200921
N442418202000553,2018(년생),5(Kg),M,믹스견,검정 흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091409317_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091409317.jpg,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,033-245-5351,검정 흰색  온순  파란목줄  진드기있음,안마산로 부근,20200909,20200921
N441554202001351,2016(년생),30.00(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091909309_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091909309.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,9-30  칩없음  낡은 갈색 목줄 착용  덩치가 크고 겁이 좀 있음,광주시 곤지암읍 열미길 일대,20200909,20200921
N441554202001350,2020(년생),0.70(Kg),M,믹스견,갈백색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091909460_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091909460.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,9-29  견주분이 돌아가심  엄마  형제들과 함께 입소,광주시 남한산성면 엄미리 일대,20200909,20200921
N441554202001349,2020(년생),0.60(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091909892_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091909892.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,9-28  견주분이 돌아가심  엄마  형제들과 함께 입소  ,광주시 남한산성면 엄미리 일대,20200909,20200921
N441554202001348,2020(년생),0.90(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091909531_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091909531.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,9-27  견주분이 돌아가심  엄마  형제들과 함께 입소,광주시 남한산성면 엄미리 일대,20200909,20200921
N441554202001346,2018(년생),5.50(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091909128_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091909128.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,9-25  칩없음  견주분이 돌아가심  새끼들과 함께 입소,광주시 남한산성면 엄미리 일대,20200909,20200921
N441417202000743,2017(년생),5(Kg),M,푸들,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009101309789_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009101309789.jpg,경기도 양평군 양평읍 농업기술센터길 59 (양평읍) ,031-770-2337,목부분이 흰색털 사나움,용문면 다문북길12 푸른솔유기농원,20200909,20200921
N441405202002112,2019(년생),7(Kg),M,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091509791_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091509791.jpg,경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,031-324-3463,세마리 함께 입소  겁이 많고 소심한 아이,처인구 해곡동 와우정사 주변도로 ,20200909,20200921
N441405202002110,2019(년생),8(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091509460_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091509460.jpg,경기도 용인시 처인구 중부대로 1074-1 (삼가동/ 용인시 동물보호센터) ,031-324-3463,세마리 함께 입소  소심한 아이,처인구 해곡동 와우정사 주변도로,20200909,20200921
N441399202002568,2017(년생),20(Kg),M,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092009246_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092009246.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,쇠줄달린 검정색 목줄착용 조용함,화도119,20200909,20200921
N441399202002560,2020(년생),2.0(Kg),M,믹스견,살구색,N,http://www.animal.go.kr/files/shelter/2020/07/20200909200912_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909200912.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지임,용암리,20200909,20200921
N441399202002559,2020(년생),1.6(Kg),M,믹스견,흰색 살구색,N,http://www.animal.go.kr/files/shelter/2020/07/20200909200956_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909200956.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지임,용암리,20200909,20200921
N441399202002558,2020(년생),1.6(Kg),M,믹스견,흰색 살구색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092009658_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092009658.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지임,용암리,20200909,20200921
N441399202002557,2020(년생),1.8(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092009570_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092009570.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,031-591-7270,어린강아지임,용암리,20200909,20200921
N441393202001899,2017(년생),6(Kg),M,스피츠,백,N,http://www.animal.go.kr/files/shelter/2020/07/202009101309937_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009101309937.jpg,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,몸통 털 짧음 ,신길동1422-6번지 부근,20200909,20200921
N431373202001156,2015(년생),23.4(Kg),F,도베르만,검정 갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091509973_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091509973.jpg,울산광역시 울주군 온양읍 발리 1144,052-238-6113,순함/파랑목테착용,울주군 웅촌면 고연공단  내,20200909,20200921
N430366202000623,2019(년생),5(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091409170_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091409170.jpg,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,042-825-1118, ,용화5길 59,20200909,20200921
N429363202000979,2012(년생),20(Kg),F,믹스견,흰,U,http://www.animal.go.kr/files/shelter/2020/07/202009091709271_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091709271.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1347 가만,광산구 우산동,20200909,20200921
N429363202000978,2015(년생),15(Kg),M,믹스견,흰,N,http://www.animal.go.kr/files/shelter/2020/07/202009091509693_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091509693.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,062-571-2808,20-1343 누리,광산구 운남동,20200909,20200921
N428357202000861,2018(년생),8.26(Kg),F,믹스견,흰색  검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091809959_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091809959.jpg,인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,032-934-9340,전신피부병,창후리 마을회관,20200909,20200921
N426340202000536,2013(년생),7.5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091109936_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109936.jpg,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,사나움  외부기생충 감염,곰내길 603-9 부근,20200909,20200921
N426328202000365,2020(년생),0.86(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092109351_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092109351.png,부산광역시 강서구 제도로 726 (강동동) ,051-293-9779,빨간 눈물자국,중리 해녀촌(중미남로 2-35),20200909,20200921
N411319202000472,2017(년생),4.2(Kg),M,푸들,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091309941_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309941.jpg,서울특별시 동작구 장승배기로27길 18 (노량진동) ,02-816-7582,넥칼라착용/호흡기,사당로10길 100,20200909,20200921
N446494202000325,2020(년생),10(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009082009727_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082009727.jpg,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,사람과의 사회성이 좋으며  전체적으로 건강함,영암여고,20200914,20200924
N446494202000324,2019(년생),5(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009082009728_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082009728.jpg,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,몸의 힘이 없는 상태이며  전체적으로 건강하지 못함,미암면 사무소,20200914,20200924
N446485202000214,2016(년생),7(Kg),M,푸들,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009141309426_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009141309426.jpg,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,010-3604-1338,사나우면서 입질을 잘함(공격성이 있음),수북면 정중길 84-18,20200914,20200928
N446482202000454,2016(년생),7.9(Kg),M,재패니즈 스피츠,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009140809503_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009140809503.jpg,전라남도 순천시 승주읍 승주로 628 (승주읍/ 농업기술센터) 순천시유기동물보호소,061-749-8793,종합백신 코로나예방 광견병예방 레볼루션 프론트라인 사상충-음성  혈액검사(콩팥기능저하 고질소혈증),용수동 슈퍼,20200914,20200924
N447515202000181,2020(년생),13(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009122009804_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009122009804.jpg,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,010-8855-5661,안계소방서에서 구조되었으며 뒷다리를 못 씀,경북 의성군 안계면 안계길 100,20200912,20200922
N447515202000180,2020(년생),2.1(Kg),F,믹스견,갈색  흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009122009376_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009122009376.jpg,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,010-8855-5661,다른 강아지와 함께 구조된 순한 강아지,경북 의성군 금성면 만천길 183,20200912,20200922
N447515202000179,2020(년생),2(Kg),F,믹스견,검정  흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009122009659_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009122009659.jpg,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,010-8855-5661,다른 강아지와 함께 구조된 순한 강아지,경북 의성군 금성면 만천길 183,20200912,20200922
N447515202000178,2020(년생),1.8(Kg),F,믹스견,갈색  흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009122009536_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009122009536.jpg,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,010-8855-5661,다른 강아지와 함께 구조된 순한 강아지,경북 의성군 금성면 만천길 183,20200912,20200922
N447515202000177,2019(년생),10(Kg),M,믹스견,검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009121909478_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009121909478.jpeg,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,010-8855-5661,사납지 않고 사람을 어느정도 따름,경북 의성군 구천면 소호리 350,20200912,20200922
N442420202000419,2020(년생),2.8(Kg),F,믹스견,흰 갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111709715_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111709715.jpg,강원도 강릉시 성산면 내맬길 172 (성산면/ 유기동물보호소) ,033-641-7515,자견이며  온순함,유천택지 우미린A 입구,20200911,20200921
N441408202000958,2019(년생),2.7(Kg),F,믹스견,검갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009111609262_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009111609262.jpg,경기도 안성시 중앙로 431-1 (봉남동) ,031-673-5858,없음,대림동산 한숲원 아파트,20200911,20200921
N441408202000956,2018(년생),16(Kg),F,시베리안 허스키,검정 하양,N,http://www.animal.go.kr/files/shelter/2020/07/20200911160992_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200911160992.jpg,경기도 안성시 중앙로 431-1 (봉남동) ,031-673-5858,없음,공도읍 원중복길 12-5,20200911,20200921
N427342202000553,2017(년생),17(Kg),F,믹스견,크림색,U,http://www.animal.go.kr/files/shelter/2020/07/202009101109471_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009101109471.jpg,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258,기력 없고 우울함,파계사 삼거리,20200910,20200921
N450650202004724,2020(년생),1.1(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091109122_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109122.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,(개체관리번호4260)생후1개월,제주시 월평5길 22-5,20200909,20200921
N450650202004723,2020(년생),0.8(Kg),F,믹스견,진갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091009105_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091009105.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,(개체관리번호4259)생후1개월,제주시 월평5길 22-5,20200909,20200921
N448541202001100,2019(년생),8(Kg),F,믹스견,흰색 갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009082109368_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082109368.jpg,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,까칠함,대합면 신당,20200909,20200921
N448541202001099,2018(년생),20(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009082109812_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082109812.jpg,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,사나움,대합면 신당,20200909,20200921
N448536202001644,2020(년생),3(Kg),F,믹스견,화이트,U,http://www.animal.go.kr/files/shelter/2020/07/202009091809821_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091809821.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,온순함,삼랑진,20200909,20200921
N448536202001642,2018(년생),10(Kg),M,믹스견,화이트,U,http://www.animal.go.kr/files/shelter/2020/07/202009091809414_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091809414.jpg,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,010-5656-6665,온순함,단장,20200909,20200921
N448535202001302,2020(년생),3(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091009514[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091009514[1].jpg,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,051-971-6208,1313  3월추정  탈진  허약  이빨다남,김해시 한림 119,20200909,20200921
N448535202001300,2020(년생),3(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091009104_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091009104.jpg,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,051-971-6208,1311  3월추정  탈진  허약  이빨다남,김해시 한림 119,20200909,20200921
N448535202001299,2015(년생),20(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091009557_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091009557.jpg,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,051-971-6208,1310  탈진  허약  머리부상,김해시 한림 119,20200909,20200921
N448528202000894,2019(년생),6(Kg),M,믹스견,흰색 연갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009090709921_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090709921.jpg,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,055-225-5481,목줄 빨간 리드줄 착용  순함,양덕동 23-18,20200909,20200921
N448528202000893,2020(년생),3(Kg),F,믹스견,갈색 검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009090709876_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090709876.jpg,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,055-225-5481,가슴 발끝 흰색  꼬리 없음,예곡동 998 주변,20200909,20200921
N448528202000892,2020(년생),2.5(Kg),F,믹스견,연갈 베이지 검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009090709233_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090709233.jpg,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,055-225-5481,20-381과 함께 입소,오동동 다리 밑 산책로,20200909,20200921
N448528202000891,2020(년생),2.5(Kg),M,믹스견,연갈 베이지 검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009090709456_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090709456.jpg,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,055-225-5481,20-382와 함께 입소,오동동 다리 밑 산책로,20200909,20200921
N447519202000290,2018(년생),7(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091509200_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091509200.jpg,경상북도 청도군 화양읍 청화3길 10 (화양읍) 3층 농정과,054-370-6558,파란색 목끈 있음  순한 편,매전면 온막리 24-4,20200909,20200921
N447519202000289,2018(년생),12(Kg),M,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009100909538_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009100909538.jpg,경상북도 청도군 화양읍 청화3길 10 (화양읍) 3층 농정과,054-370-6558,사나운편,운문면 청려로 4688-3,20200909,20200921
N447509202000299,2020(년생),9.48(Kg),M,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009090909863_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090909863.jpg,경상북도 영주시 문수면 반구로324번길 135 (문수면) 장수면 반구리 407-8,010-6682-1185,특이사항 없음,영주시 안정면 봉암2리 부근,20200909,20200921
